COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000106,20140128,P,45,30,25,42,46,121,216,364,649,659,680,755,774,836,1001,1120,1032,728,493,345,238,171,123,87,01/28/2014
000106,20140128,S,71,65,58,54,83,142,250,495,690,861,876,746,680,654,579,677,625,449,400,350,336,228,182,115,01/28/2014
000106,20140129,P,59,39,30,44,55,138,257,408,560,706,741,748,810,1010,1171,1209,1105,736,455,374,219,191,122,89,01/29/2014
000106,20140129,S,83,70,47,50,91,174,295,722,1010,1034,925,741,675,755,858,819,809,616,538,538,446,420,291,176,01/29/2014
000106,20140130,P,51,48,33,34,42,81,116,160,193,387,399,536,519,707,765,864,683,259,332,287,107,109,168,72,01/30/2014
000106,20140130,S,123,84,59,68,99,126,256,795,954,824,605,802,649,748,836,902,623,736,661,785,784,598,601,355,01/30/2014
000106,20140206,P,51,36,32,50,67,120,215,333,430,512,579,641,713,803,916,912,892,463,731,338,232,152,117,83,02/06/2014
000106,20140206,S,180,140,89,71,89,138,261,569,758,834,803,797,831,777,897,957,954,911,816,824,692,545,475,334,02/06/2014
000106,20140207,P,65,47,39,43,54,131,198,351,469,649,654,880,649,1121,1185,1402,1399,1056,756,492,298,227,145,65,02/07/2014
000106,20140207,S,224,163,103,82,95,134,263,827,832,1282,1088,1690,1026,1132,1379,1655,1720,1465,1945,1800,1633,1596,939,468,02/07/2014
000106,20140208,P,43,41,39,36,68,120,270,421,536,737,895,956,1241,1552,1522,1101,1048,1138,1455,1286,1165,419,215,108,02/08/2014
000106,20140208,S,238,115,108,91,86,142,1162,1625,1648,1457,1388,1491,1388,1057,1109,1146,1103,933,677,613,422,399,249,178,02/08/2014
000106,20140209,P,55,48,52,66,81,134,352,171,1536,1650,1946,895,1239,853,619,951,783,984,1207,835,305,482,883,380,02/09/2014
000106,20140209,S,105,72,56,37,36,84,498,67,1626,1065,858,1181,1014,959,797,752,750,541,305,385,244,214,148,107,02/09/2014
000106,20140211,P,43,29,35,42,57,170,242,597,454,978,842,875,905,1143,1405,1430,1446,974,559,359,256,157,111,77,02/11/2014
000106,20140211,S,89,79,48,54,79,145,174,1124,879,1857,1392,705,698,616,641,621,649,572,384,369,329,286,238,155,02/11/2014
000106,20140212,P,64,45,33,34,59,134,243,449,556,703,805,771,854,1073,1169,1116,1111,875,539,363,250,186,133,83,02/12/2014
000106,20140212,S,128,71,68,45,87,136,317,718,1069,497,1193,730,682,784,842,839,818,683,542,546,504,400,366,234,02/12/2014
000106,20140213,P,48,72,36,51,56,127,232,352,480,622,484,911,789,990,1088,1087,1181,874,451,334,310,320,145,98,02/13/2014
000106,20140213,S,155,99,95,81,90,160,327,680,796,1246,1155,967,812,880,1028,1094,1214,814,864,1431,928,1031,583,431,02/13/2014
000106,20140214,P,61,70,52,64,64,116,252,398,531,697,926,1001,1092,1329,1520,1616,1070,1174,524,233,546,531,198,114,02/14/2014
000106,20140214,S,310,229,141,98,95,154,309,737,1208,1794,2010,2060,1836,2111,2006,1710,2050,1046,1232,1061,937,768,1811,1653,02/14/2014
000106,20140215,P,99,84,68,59,64,131,340,449,876,966,1200,1544,1338,1398,1675,1539,1353,1077,786,707,521,365,197,130,02/15/2014
000106,20140215,S,445,255,173,112,116,290,1450,1644,1683,1643,1263,1540,1425,1574,1508,1567,1423,1133,885,719,552,470,334,237,02/15/2014
000106,20140216,P,78,50,63,44,67,115,290,546,984,1715,2092,1970,1822,1752,1714,1633,1541,1089,408,1426,745,421,383,168,02/16/2014
000106,20140216,S,157,117,62,52,45,99,670,1459,1211,956,960,1093,1059,1055,1188,1216,1078,828,637,566,462,302,251,181,02/16/2014
000106,20140217,P,103,66,75,84,152,393,856,1184,1585,2225,2377,2367,2135,1802,1581,1415,1401,1230,994,926,708,358,215,113,02/17/2014
000106,20140217,S,142,110,59,64,94,147,473,1403,1269,1209,1088,948,823,871,875,886,850,708,541,413,322,283,240,150,02/17/2014
000106,20140218,P,87,45,57,75,119,277,591,816,956,1022,1068,1152,1053,1202,1363,1449,1518,1049,657,460,328,188,152,82,02/18/2014
000106,20140218,S,109,85,59,47,89,173,335,748,1182,1295,955,781,654,676,704,779,764,703,509,480,380,282,223,193,02/18/2014
000106,20140219,P,58,43,41,40,63,151,317,417,735,780,875,890,880,970,1099,1093,1042,474,585,340,259,198,119,59,02/19/2014
000106,20140219,S,110,89,70,52,92,155,304,722,932,1020,897,792,747,783,944,930,927,734,490,618,517,386,316,308,02/19/2014
000106,20140220,P,79,55,34,46,44,111,179,378,456,575,698,834,896,1084,1094,1036,1312,1034,641,485,337,273,128,103,02/20/2014
000106,20140220,S,178,136,97,66,87,151,322,863,1213,624,1206,846,812,863,925,1041,1063,1081,865,875,756,630,430,379,02/20/2014
000106,20140221,P,68,35,46,53,56,119,187,479,645,856,1020,1007,1095,1236,1456,1575,1620,1214,798,618,405,285,147,117,02/21/2014
000106,20140221,S,228,186,119,104,89,158,276,1186,1390,1344,1268,1140,1088,1261,1511,1676,2193,1538,1498,2370,2168,1140,690,472,02/21/2014
000106,20140222,P,72,43,33,60,95,157,390,566,815,1074,1283,1500,1488,1658,2114,1898,1842,1411,850,823,380,664,220,124,02/22/2014
000106,20140222,S,285,204,122,95,79,143,889,1301,1421,1436,1529,2114,1531,1328,1356,1287,1507,1047,820,628,420,429,320,201,02/22/2014
000106,20140223,P,95,49,80,76,86,156,403,889,1218,2373,2611,2560,2196,1705,1708,1433,1283,1114,1273,1657,1130,566,291,136,02/23/2014
000106,20140223,S,143,70,79,42,63,87,498,1597,1670,1124,980,1107,1137,1198,1339,1172,1221,954,694,500,379,311,222,162,02/23/2014
000106,20140224,P,72,48,48,89,139,363,747,913,1022,1195,1228,1251,1164,1289,1363,1417,1380,1081,629,405,306,204,140,97,02/24/2014
000106,20140224,S,96,87,72,67,73,137,375,782,1096,1160,1027,778,758,730,750,804,759,695,577,457,320,268,219,129,02/24/2014
000106,20140225,P,53,47,37,33,84,142,300,500,667,787,797,774,767,864,951,1100,968,705,486,342,216,173,118,82,02/25/2014
000106,20140225,S,105,68,51,63,77,156,299,627,892,858,773,620,635,621,708,711,655,599,416,315,289,277,252,180,02/25/2014
000106,20140226,P,57,39,39,54,74,142,331,462,609,730,800,803,815,888,1185,1191,1192,974,619,422,293,219,142,96,02/26/2014
000106,20140226,S,135,103,80,48,62,145,250,577,918,1111,999,748,797,774,867,863,946,788,621,635,492,464,408,338,02/26/2014
000106,20140301,P,64,53,51,36,78,125,293,360,240,130,247,319,552,1974,1826,1345,938,929,1045,816,603,354,174,106,03/01/2014
000106,20140301,S,249,182,115,73,84,155,1030,1294,356,477,1283,893,940,988,1136,1085,1202,919,743,544,473,374,336,215,03/01/2014
000106,20140304,P,51,41,42,42,65,169,311,526,717,740,746,686,862,878,1024,1172,1108,858,554,360,273,164,128,100,03/04/2014
000106,20140304,S,112,106,50,54,87,166,343,697,970,1001,838,691,615,636,716,720,718,623,491,451,369,275,202,160,03/04/2014
000106,20140305,P,87,39,49,41,63,163,291,432,611,772,860,847,825,894,1137,1257,1202,957,672,423,335,214,132,89,03/05/2014
000106,20140305,S,95,102,84,66,78,125,245,540,948,1408,1082,816,713,793,825,859,944,795,649,579,555,416,390,271,03/05/2014
000106,20140306,P,58,45,36,68,77,164,321,529,682,804,813,805,851,989,1278,1395,1370,1065,724,554,407,266,160,114,03/06/2014
000106,20140306,S,159,111,93,72,120,163,392,848,1273,1418,1102,950,890,990,1027,1139,1181,1202,969,941,890,661,552,333,03/06/2014
000106,20140307,P,82,58,51,57,84,144,305,483,566,552,1076,309,883,1066,1221,861,1196,1226,627,800,350,274,166,108,03/07/2014
000106,20140307,S,235,146,83,66,96,153,412,1230,1232,737,615,657,35,647,1377,1762,1700,1180,1256,1427,1753,1075,1485,709,03/07/2014
000106,20140308,P,74,62,63,55,100,189,364,605,830,1251,1439,1434,1312,1384,1558,1709,1759,1534,1099,919,717,441,271,130,03/08/2014
000106,20140308,S,286,162,101,87,111,228,696,1604,1623,1520,1747,1935,1884,1657,1561,1641,1368,1437,1058,777,685,544,431,243,03/08/2014
000106,20140312,P,54,61,44,46,79,133,314,540,755,851,951,923,908,1037,1195,1378,1451,1193,842,562,421,262,174,115,03/12/2014
000106,20140312,S,92,93,60,61,88,160,270,730,1143,1468,114,1530,818,775,813,909,931,780,756,614,451,416,381,346,03/12/2014
000106,20140313,P,59,57,51,56,86,179,338,568,726,969,1021,1013,974,1079,1275,1364,1479,1241,820,632,395,323,197,122,03/13/2014
000106,20140313,S,195,131,103,79,110,175,363,835,1215,1316,1053,805,857,836,984,1400,1343,1078,1007,859,765,626,461,326,03/13/2014
000106,20140314,P,87,58,62,76,90,224,459,686,855,1064,1268,1166,1221,1476,1621,1792,1920,1643,1120,796,586,364,242,152,03/14/2014
000106,20140314,S,223,137,110,77,105,179,417,1117,1471,1730,1548,1403,1234,1364,1548,1826,2078,1897,1861,1785,1574,1266,823,517,03/14/2014
000106,20140315,P,86,60,71,89,123,218,427,741,936,1266,1535,803,1653,1734,1448,1531,1459,1111,932,687,599,370,253,125,03/15/2014
000106,20140315,S,265,176,127,119,104,217,991,1688,1191,1454,1108,1555,1383,1649,1648,1733,1584,1239,894,807,671,511,398,233,03/15/2014
000106,20140316,P,76,79,61,81,78,164,340,679,1051,1725,2418,2203,1888,1758,1653,1666,1697,1685,1493,1448,1072,617,297,150,03/16/2014
000106,20140316,S,202,102,75,76,73,136,558,1734,1222,1150,1310,1431,1446,1446,1527,1604,1482,1194,935,715,516,384,298,209,03/16/2014
000106,20140317,P,76,46,46,70,108,302,567,776,890,1013,1112,1083,1053,1149,1193,1300,1342,1040,705,384,314,159,114,57,03/17/2014
000106,20140317,S,132,80,77,73,105,181,385,678,1033,1095,945,907,882,937,1041,934,847,686,588,398,340,107,494,177,03/17/2014
000106,20140318,P,49,30,70,98,80,152,280,413,616,673,777,703,873,1094,978,1030,1033,969,619,409,297,222,141,107,03/18/2014
000106,20140318,S,165,109,72,75,86,146,325,679,852,897,840,722,576,496,817,716,736,654,543,415,358,332,258,175,03/18/2014
000106,20140319,P,80,53,46,31,82,173,363,552,822,1006,1066,923,898,1056,1206,1348,1316,1205,809,533,390,282,148,116,03/19/2014
000106,20140319,S,102,90,70,46,89,180,347,793,1160,810,1617,604,1214,854,822,798,809,742,739,798,789,402,383,291,03/19/2014
000106,20140320,P,82,60,62,67,99,184,387,569,860,1072,1101,954,968,1143,1263,1398,1549,1250,847,610,403,316,192,139,03/20/2014
000106,20140320,S,152,147,85,67,118,255,356,820,1202,1369,1196,536,1243,868,885,927,1049,1423,870,1081,615,651,461,330,03/20/2014
000106,20140321,P,97,66,59,69,88,263,402,715,991,1133,1278,1227,1282,1436,1676,1919,1920,1580,1108,802,555,370,210,179,03/21/2014
000106,20140321,S,246,133,87,80,123,229,394,1039,1515,1582,1522,1353,1212,1325,1593,1839,2111,2195,2054,1781,1523,1057,805,520,03/21/2014
000106,20140322,P,110,78,71,74,104,178,413,637,928,1266,1451,1149,790,1686,1333,1365,1375,1464,895,641,470,326,218,119,03/22/2014
000106,20140322,S,275,197,119,93,137,253,1018,1834,1400,1154,1428,1414,1508,1523,1531,1380,1768,1181,886,628,512,433,301,192,03/22/2014
000106,20140323,P,101,73,62,63,82,147,323,675,942,1510,2200,2114,2087,1939,1807,1637,1724,1655,1515,1326,990,603,262,171,03/23/2014
000106,20140323,S,122,109,73,44,77,136,580,1434,1295,1235,1411,1581,1520,1501,1589,1439,1333,1060,882,684,598,395,282,217,03/23/2014
000106,20140324,P,103,68,59,62,96,274,557,705,851,1037,1195,1158,1149,1264,1368,1478,1527,1303,831,619,380,307,186,127,03/24/2014
000106,20140324,S,120,105,74,72,90,200,412,894,1340,1351,1127,973,909,990,1444,858,1156,756,625,553,415,340,272,157,03/24/2014
000106,20140325,P,77,49,42,51,74,161,308,497,675,839,905,1005,1071,1167,1344,1515,1600,1236,911,612,447,314,193,135,03/25/2014
000106,20140325,S,125,75,58,66,94,176,349,805,1111,1065,1250,1369,916,894,934,972,928,753,690,536,473,379,297,226,03/25/2014
000106,20140326,P,97,57,62,55,80,174,287,476,664,959,1040,1174,1229,1394,1580,1644,1520,1155,520,237,54,1,308,28,03/26/2014
000106,20140326,S,104,113,85,48,91,176,369,840,1279,1256,1270,1047,1076,1009,1068,1050,1100,910,629,732,542,54,151,517,03/26/2014
000106,20140327,P,374,115,54,65,64,145,270,402,552,743,950,1151,1203,1269,1373,1442,1455,1102,687,495,353,227,232,97,03/27/2014
000106,20140327,S,162,123,93,66,110,191,347,945,1307,1539,1193,1115,990,887,1044,1086,1101,969,877,722,689,496,478,328,03/27/2014
000106,20140328,P,75,86,69,78,73,138,211,527,593,871,1275,1565,1534,1646,1791,1905,2124,1787,1077,914,672,442,279,158,03/28/2014
000106,20140328,S,199,146,103,89,117,182,259,1004,1232,1553,1629,1837,1584,1348,1424,1541,1786,1810,1609,1393,1170,928,499,378,03/28/2014
000106,20140329,P,126,82,60,75,94,168,423,697,973,1383,1808,1799,1765,1850,2015,1973,1869,1756,1322,1000,692,505,265,180,03/29/2014
000106,20140329,S,176,137,103,81,96,212,955,1744,1665,1510,1378,1418,1311,1311,1256,1373,1305,1147,1008,772,578,469,343,215,03/29/2014
000106,20140330,P,146,109,74,88,99,164,341,562,986,1748,2512,2785,2436,2137,1895,1755,1620,1455,1342,1092,684,106,469,236,03/30/2014
000106,20140330,S,120,75,65,57,72,104,298,907,1007,959,1125,1198,1208,1292,1231,1265,1145,926,789,614,438,287,236,204,03/30/2014
000106,20140331,P,99,71,47,65,96,253,448,622,734,875,982,1326,1261,1257,1396,1508,1441,1165,742,543,388,260,155,87,03/31/2014
000106,20140331,S,104,80,57,92,96,161,341,654,978,1078,1173,1099,904,735,754,722,732,676,531,443,413,278,250,172,03/31/2014
000106,20140401,P,65,67,61,41,64,139,252,447,589,699,824,842,860,920,1038,1098,1042,884,566,436,332,249,144,107,04/01/2014
000106,20140401,S,118,90,65,50,90,127,298,607,900,945,898,772,706,703,716,715,663,586,526,452,371,310,225,153,04/01/2014
000106,20140402,P,62,43,50,43,63,126,262,438,606,696,814,894,930,959,1019,1018,1050,841,581,455,302,211,142,81,04/02/2014
000106,20140402,S,105,93,54,40,86,162,323,608,847,944,859,811,758,740,772,804,769,695,502,566,428,383,251,217,04/02/2014
000106,20140403,P,62,59,55,43,57,102,183,338,423,588,727,776,847,943,1085,1166,1291,1091,637,526,306,254,148,113,04/03/2014
000106,20140403,S,105,76,72,61,79,119,192,510,751,558,560,1373,853,863,879,877,912,783,681,600,519,454,346,309,04/03/2014
000106,20140404,P,53,73,68,49,77,135,256,499,713,948,845,1431,1325,1412,1629,1759,1742,1493,971,714,454,342,205,136,04/04/2014
000106,20140404,S,145,155,113,72,100,177,370,1092,1682,1675,969,1711,1080,1139,1200,1410,1493,1737,1515,1374,1108,816,494,309,04/04/2014
000106,20140405,P,79,60,49,69,79,135,294,561,796,1087,1206,1277,1329,1520,1577,1562,1549,1177,785,601,436,247,208,138,04/05/2014
000106,20140405,S,174,113,96,60,70,165,600,1502,1273,1177,1243,1206,1062,959,1138,1055,1028,911,724,578,473,373,279,179,04/05/2014
000106,20140406,P,90,63,55,74,78,98,251,517,820,1365,2049,2267,2038,1904,1969,1836,1742,1443,1188,903,581,408,203,126,04/06/2014
000106,20140406,S,120,97,41,56,55,72,238,946,1067,1007,1004,1014,959,1018,1067,970,957,801,773,544,436,305,315,169,04/06/2014
000106,20140407,P,92,57,67,59,77,191,406,574,590,614,892,1088,916,1030,1055,1121,1044,854,554,403,266,187,156,119,04/07/2014
000106,20140407,S,121,78,77,73,103,163,317,592,858,925,789,748,725,712,679,653,690,621,459,420,311,284,232,136,04/07/2014
000106,20140408,P,58,51,53,62,63,134,262,499,663,754,758,673,846,939,1071,1204,1060,887,566,424,297,203,145,106,04/08/2014
000106,20140408,S,125,83,65,58,82,146,346,636,1046,926,710,944,856,607,492,743,621,559,462,433,364,322,226,164,04/08/2014
000106,20140409,P,74,47,51,46,90,144,251,449,593,704,729,749,736,901,929,990,960,806,598,434,322,215,160,100,04/09/2014
000106,20140409,S,89,94,61,62,79,145,324,496,844,546,850,845,682,658,465,804,688,696,557,491,442,338,334,183,04/09/2014
000106,20140410,P,71,43,51,65,85,128,249,438,627,720,766,792,753,867,1055,1027,1009,871,652,528,289,236,198,132,04/10/2014
000106,20140410,S,125,108,95,65,87,179,370,642,747,668,723,708,827,789,772,851,941,800,786,713,613,448,388,235,04/10/2014
000106,20140411,P,63,44,37,62,64,144,287,467,651,725,869,931,1058,1097,1316,1428,1348,1199,861,677,420,309,191,99,04/11/2014
000106,20140411,S,159,121,85,79,103,165,305,730,1048,1187,1121,1029,682,1280,1181,1277,1513,1526,1717,1463,1188,855,570,318,04/11/2014
000106,20140412,P,70,53,59,63,66,138,303,673,742,1037,1116,1047,1045,1138,1319,1396,1363,1067,827,615,480,345,284,347,04/12/2014
000106,20140412,S,209,137,91,67,82,139,409,1045,1285,1267,1246,1263,1187,1115,1248,1509,1492,1218,1022,808,681,516,406,210,04/12/2014
000106,20140413,P,168,76,85,68,65,97,301,480,732,1162,1906,1841,1778,699,365,406,478,1162,1014,1295,634,317,242,155,04/13/2014
000106,20140413,S,148,96,57,50,56,62,218,712,847,921,878,847,821,518,11,11,98,321,1183,353,248,240,148,93,04/13/2014
000106,20140414,P,71,47,48,58,95,265,486,748,822,1013,725,1538,1119,1198,1375,1359,1275,1039,659,465,332,233,164,95,04/14/2014
000106,20140414,S,85,57,62,43,81,121,298,645,1172,1276,1536,1094,832,780,686,648,604,613,480,400,323,277,227,168,04/14/2014
000106,20140415,P,58,59,54,50,69,130,290,465,582,600,711,713,773,955,1020,1006,893,837,584,413,278,185,171,111,04/15/2014
000106,20140415,S,117,100,66,62,87,144,324,613,722,725,814,964,650,543,685,674,650,595,533,507,422,346,225,161,04/15/2014
000106,20140416,P,61,50,60,50,61,125,235,423,563,624,678,698,760,858,847,862,897,768,613,415,271,224,158,98,04/16/2014
000106,20140416,S,93,93,91,57,93,143,317,540,592,745,768,699,461,715,630,526,879,697,592,500,405,358,292,206,04/16/2014
000106,20140417,P,65,55,45,56,56,123,246,442,502,655,739,719,748,913,975,1006,1057,917,711,494,322,268,199,108,04/17/2014
000106,20140417,S,161,119,84,74,84,146,304,541,500,1085,800,919,639,796,708,856,834,1123,833,858,701,660,420,278,04/17/2014
000106,20140418,P,63,58,49,68,63,140,229,409,594,703,862,966,1102,1369,1499,1507,1612,1273,1111,699,493,334,218,131,04/18/2014
000106,20140418,S,223,136,103,70,104,186,320,824,1227,1095,1377,1341,1417,1264,1335,1283,1436,1599,1529,1318,1002,759,485,287,04/18/2014
000106,20140419,P,74,65,58,56,58,104,234,456,711,1012,1138,1266,1256,1284,1447,1611,1441,1153,852,616,418,274,206,131,04/19/2014
000106,20140419,S,150,117,77,63,81,128,293,779,1093,1210,1294,1287,1012,975,890,933,972,876,717,687,529,468,364,261,04/19/2014
000106,20140420,P,79,64,53,60,72,102,216,447,776,1059,1344,1661,1605,1543,1584,1462,1446,1395,1350,1144,906,549,301,153,04/20/2014
000106,20140420,S,179,104,62,47,54,76,178,470,724,795,843,844,797,710,809,949,927,972,912,746,618,459,258,179,04/20/2014
000106,20140421,P,104,65,40,65,123,260,512,744,810,955,1008,1095,1039,1095,1053,992,917,768,632,483,370,219,170,95,04/21/2014
000106,20140421,S,97,84,65,70,107,213,461,609,741,615,1148,888,789,860,766,740,650,629,555,411,306,294,241,166,04/21/2014
